,id,name,owner,address,city,postal_code,region,country,country_code,cadastral_id,power_installed,square_ft_meters_global,square_ft_meters_it,date_of_building_manufacturing,date_of_land_buying_act,main_source,secondary_source,last_update,comment_main_source,comment_secondary_source
0,HEXANET_-_REIMS,HEXANET - REIMS,,"Les Dauphinelles, 3 Allée Albert Caquot",Reims,51100 Reims,Grand Est,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:01.796869+02:00,scraped from website with selenium,
0,HEXATOM_-_CROISSY-BEAUBOURG,HEXATOM - CROISSY-BEAUBOURG,,Croissy-Beaubourg,Croissy-Beaubourg,77183,Île-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:02.131003+02:00,scraped from website with selenium,
0,HEXATOM_-_SOPHIA_ANTIPOLIS,HEXATOM - SOPHIA ANTIPOLIS,,950 route des colles,Biot,06410 sophia-antipolis,Provence-Alpes-Côte d'Azur,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:02.580483+02:00,scraped from website with selenium,
0,HIGH_DC,HIGH DC,,All. des Défricheurs 4,,2300 La Chaux-de-Fonds,Neuchâtel,Switzerland,CH,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:02.919820+02:00,scraped from website with selenium,
0,HOSTELYON,HOSTELYON,,81 Boulevard du Parc d'Artillerie,Lyon,69007 Lyon,Auvergne-Rhône-Alpes,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:03.266108+02:00,scraped from website with selenium,
0,ICODIA,ICODIA,,22 Rue de l'Erbonière,,35510 Cesson-Sévigné,Bretagne,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:03.686226+02:00,scraped from website with selenium,
0,IKOULA_-_IKDC01,IKOULA - IKDC01,,34 Rue du Pont Assy,Reims,51100 Reims,Grand Est,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:04.063981+02:00,scraped from website with selenium,
0,IKOULA_-_IKDC02,IKOULA - IKDC02,,Eppes,Eppes,02840,Hauts-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:04.427176+02:00,scraped from website with selenium,
0,IMA'DIFF,IMA'DIFF,,"3, Cité Paradis",Paris,75010 Paris,Île-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:04.850423+02:00,scraped from website with selenium,
0,INFOMANIAK_-_DII,INFOMANIAK - DII,,Rue Eugène-Marziano 25,Genève,1227 Les Acacias,Genève,Switzerland,CH,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:05.310175+02:00,scraped from website with selenium,
0,INFOMANIAK_-_DIII,INFOMANIAK - DIII,,Rue Eugène-Marziano 25,Genève,1227 Les Acacias,Genève,Switzerland,CH,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:05.751097+02:00,scraped from website with selenium,
0,INFORSUD_TECHNOLOGIES_-_ALBI,INFORSUD TECHNOLOGIES - ALBI,,Impasse des Crins,Le Sequestre,81990 Le Sequestre,Occitanie,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:06.121198+02:00,scraped from website with selenium,
0,INFORSUD_TECHNOLOGIES_-_RODEZ,INFORSUD TECHNOLOGIES - RODEZ,,Causse Comtal,Bozouls,12340 Bozouls,Occitanie,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:06.660582+02:00,scraped from website with selenium,
0,INFORSUD_TECHNOLOGIES_-_TOULOUSE,INFORSUD TECHNOLOGIES - TOULOUSE,,"2, rue Maryse Hilsz",Toulouse,31500 Toulouse,Occitanie,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:07.023220+02:00,scraped from website with selenium,
0,IWB,IWB,,Margarethenstrasse 40,Bâle,4002 Basel,Bâle-Ville,Switzerland,CH,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:07.539031+02:00,scraped from website with selenium,
0,KOESIO_DATACENTER,KOESIO DATACENTER,,53 avenue des Langories,Valence,26000 Valence,Auvergne-Rhône-Alpes,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:07.918937+02:00,scraped from website with selenium,
0,KYNDRYL_-_FRCLFMI1,KYNDRYL - FRCLFMI1,,Clermont-Ferrand,Clermont-Ferrand,63100,Auvergne-Rhône-Alpes,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:08.432082+02:00,scraped from website with selenium,
0,KYNDRYL_-_FRCLFMI2,KYNDRYL - FRCLFMI2,,Gerzat,,63360,Auvergne-Rhône-Alpes,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:08.806060+02:00,scraped from website with selenium,
0,KYNDRYL_-_FRCLICHY,KYNDRYL - FRCLICHY,,Clichy,,92110,Île-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:09.188282+02:00,scraped from website with selenium,
0,KYNDRYL_-_FRCOLLE2,KYNDRYL - FRCOLLE2,,Collégien,Collégien,77090,Île-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:09.542300+02:00,scraped from website with selenium,
0,KYNDRYL_-_FRCOLLEG,KYNDRYL - FRCOLLEG,,Collégien,Collégien,77090,Île-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:09.931498+02:00,scraped from website with selenium,
0,KYNDRYL_-_FRGRABEL,KYNDRYL - FRGRABEL,,Grabels,Grabels,34790,Occitanie,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:10.289671+02:00,scraped from website with selenium,
0,KYNDRYL_-_FRLEVAL2,KYNDRYL - FRLEVAL2,,Levallois-Perret,,92300,Île-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:10.624489+02:00,scraped from website with selenium,
0,KYNDRYL_-_FRMARCOU,KYNDRYL - FRMARCOU,,Marcoussis,Marcoussis,91460,Île-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:10.978443+02:00,scraped from website with selenium,
0,KYNDRYL_-_FRMARCQ1,KYNDRYL - FRMARCQ1,,Marcq-En-Baroeul,,59700,Hauts-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:11.318663+02:00,scraped from website with selenium,
0,KYNDRYL_-_FRSAINTD,KYNDRYL - FRSAINTD,,Saint-Denis,Saint-Denis,93210,Île-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:11.730943+02:00,scraped from website with selenium,
0,KYNDRYL_-_FRSECLIN,KYNDRYL - FRSECLIN,,Seclin,,59113,Hauts-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:12.099083+02:00,scraped from website with selenium,
0,KYNDRYL_-_FRVENISS,KYNDRYL - FRVENISS,,69200 Vénissieux,,69200 Vénissieux,Auvergne-Rhône-Alpes,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:12.745154+02:00,scraped from website with selenium,
0,KYNDRYL_-_MOPMAIN,KYNDRYL - MOPMAIN,,Montpellier,Montpellier,34000,Occitanie,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:13.118443+02:00,scraped from website with selenium,
0,LA_CITADELLE_DATACENTER_1,LA CITADELLE DATACENTER 1,,Clermont-Ferrand,Clermont-Ferrand,63000,Auvergne-Rhône-Alpes,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:13.479053+02:00,scraped from website with selenium,
0,LA_CITADELLE_DATACENTER_2,LA CITADELLE DATACENTER 2,,Clermont-Ferrand,Clermont-Ferrand,63000,Auvergne-Rhône-Alpes,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:13.856888+02:00,scraped from website with selenium,
0,LCL_-_ANTWERP,LCL - ANTWERP,,Noorderlaan 133,Anvers,2030 Antwerpen,Anvers,Belgium,BE,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:14.221582+02:00,scraped from website with selenium,
0,LCL_-_BRUSSELS-NORTH,LCL - BRUSSELS-NORTH,,Kouterveldstraat 13,Diegem,1831 Machelen,Brabant flamand,Belgium,BE,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:14.646137+02:00,scraped from website with selenium,
0,LCL_-_BRUSSELS-WEST_1,LCL - BRUSSELS-WEST 1,,Industrielaan 3,Erembodegem,9320 Aalst,Flandre orientale,Belgium,BE,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:15.504966+02:00,scraped from website with selenium,
0,LCL_-_BRUSSELS-WEST_2,LCL - BRUSSELS-WEST 2,,Industrielaan 3,Erembodegem,9320 Aalst,Flandre orientale,Belgium,BE,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:16.130189+02:00,scraped from website with selenium,
0,LCL_-_WALLONIA_ONE,LCL - WALLONIA ONE,,Rue Guillaume Fouquet 17,Isnes,5032 Gembloux,Namur,Belgium,BE,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:16.530204+02:00,scraped from website with selenium,
0,LINKT,LINKT,,48 Bd de la Romanerie,,49124 Saint-Barthélemy-d'Anjou,Pays de la Loire,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:16.852832+02:00,scraped from website with selenium,
0,LUMEN_-_EVERE,LUMEN - EVERE,,Av. Léon Grosjean 2,,1140 Evere,,Belgium,BE,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:17.271334+02:00,scraped from website with selenium,
0,LUMEN_-_NANTERRE,LUMEN - NANTERRE,,55 Avenue des Champs Pierreux,,92012 Nanterre,Île-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:17.674875+02:00,scraped from website with selenium,
0,LUXCONNECT_-_DC_1.1,LUXCONNECT - DC 1.1,,202 zone d'activité Economique Wolser F,,3290 Bettembourg,,Luxemburg,LU,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:18.067919+02:00,scraped from website with selenium,
0,LUXCONNECT_-_DC_1.2,LUXCONNECT - DC 1.2,,202 zone d'activité Economique Wolser F,,3290 Bettembourg,,Luxemburg,LU,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:18.464326+02:00,scraped from website with selenium,
0,LUXCONNECT_-_DC_1.3,LUXCONNECT - DC 1.3,,202 zone d'activité Economique Wolser F,,3290 Bettembourg,,Luxemburg,LU,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:18.795057+02:00,scraped from website with selenium,
0,LUXCONNECT_-_DC_2,LUXCONNECT - DC 2,,1 ZA et Commerciale Klengbusbierg,Roost,7795 Bissen,,Luxemburg,LU,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:19.157791+02:00,scraped from website with selenium,
0,MAXNOD,MAXNOD,,1411 Rte de Sandrans,Saint-Trivier-sur-Moignans,01990 Saint-Trivier-sur-Moigna,Auvergne-Rhône-Alpes,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:19.553432+02:00,scraped from website with selenium,
0,MENGINE,MENGINE,,61 Rue des Écoles,,95610 Éragny,Île-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:19.928032+02:00,scraped from website with selenium,
0,MONACO_TELECOM_-_DC1,MONACO TELECOM - DC1,,Monte-Carlo,Monaco,98000,,Monaco,MC,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:20.272978+02:00,scraped from website with selenium,
0,MONACO_TELECOM_-_DC2,MONACO TELECOM - DC2,,Fontvieille,Monaco,98000,,Monaco,MC,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:20.637094+02:00,scraped from website with selenium,
0,MONACO_TELECOM_-_DC3,MONACO TELECOM - DC3,,Fontvieille,Monaco,98000,,Monaco,MC,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:20.973086+02:00,scraped from website with selenium,
0,MONACODATACENTER,MONACODATACENTER,,14 Av. de Grande Bretagne,Monaco,98000 Monaco,,Monaco,MC,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:21.346953+02:00,scraped from website with selenium,
0,MORESI,MORESI,,Via Pedemonte di Sopra 1,Val Mara,6818 Melano,Tessin,Switzerland,CH,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:21.716762+02:00,scraped from website with selenium,
0,MOUNT10_-_SWISS_FORT_KNOX_I,MOUNT10 - SWISS FORT KNOX I,,Lusflue-Weg,Blankenburg,3771 Zweisimmen,Berne,Switzerland,CH,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:22.664985+02:00,scraped from website with selenium,
0,MOUNT10_-_SWISS_FORT_KNOX_II,MOUNT10 - SWISS FORT KNOX II,,Allmistrasse 11,Gessenay,3792 Saanen,Berne,Switzerland,CH,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:23.715181+02:00,scraped from website with selenium,
0,MSI,MSI,,15 rue Jules Lammens,,59370 Mons-en-Baroeul,Hauts-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:24.482746+02:00,scraped from website with selenium,
0,NDC_-_NORMANDIE,NDC - NORMANDIE,,Voie Marmaille,,27100 Val-de-Reuil,Normandie,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:25.319180+02:00,scraped from website with selenium,
0,NDC_-_ROAZHON,NDC - ROAZHON,,zone d’activité,Noyal-sur-Vilaine,35530 Noyal-sur-Vilaine,Bretagne,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:26.116843+02:00,scraped from website with selenium,
0,NETIWAN,NETIWAN,,15 Rue Etienne Velay,Bouillargues,30230 Bouillargues,Occitanie,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:26.481228+02:00,scraped from website with selenium,
0,NEXEREN_-_CIVRIEUX_1,NEXEREN - CIVRIEUX 1,,"Technoparc Saone Vallée, D66",Civrieux,01390 Civrieux,Auvergne-Rhône-Alpes,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:27.345383+02:00,scraped from website with selenium,
0,NEXEREN_-_CIVRIEUX_2,NEXEREN - CIVRIEUX 2,,"Technoparc Saone Vallée, D66",Civrieux,01390 Civrieux,Auvergne-Rhône-Alpes,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:27.978552+02:00,scraped from website with selenium,
0,NEXEREN_-_CLERMONT-FERRAND,NEXEREN - CLERMONT-FERRAND,,35 Rue Jules Verne,Clermont-Ferrand,63000 Clermont-Ferrand,Auvergne-Rhône-Alpes,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:28.378035+02:00,scraped from website with selenium,
0,NEXEREN_-_ECOCENTER,NEXEREN - ECOCENTER,,95 Rue Pierre Gilles de Gennes,Cébazat,63118 Cébazat,Auvergne-Rhône-Alpes,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:28.734710+02:00,scraped from website with selenium,
0,NEXEREN_-_VIENNE,NEXEREN - VIENNE,,242 Rte du Barrage,Reventin-Vaugris,38121 Reventin-Vaugris,Auvergne-Rhône-Alpes,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:29.101820+02:00,scraped from website with selenium,
0,NFRANCE,NFRANCE,,9 rue Ritay,Toulouse,31000 Toulouse,Occitanie,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:29.460002+02:00,scraped from website with selenium,
0,NRB_-_HERSTAL,NRB - HERSTAL,,2ème Avenue 65,,4040 Herstal,Liège,Belgium,BE,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:29.789650+02:00,scraped from website with selenium,
0,NRB_-_VILLERS-LE-BOUILLET,NRB - VILLERS-LE-BOUILLET,,Rue de la Science 3,Villers-le-Bouillet,4530 Villers-le-Bouillet,Liège,Belgium,BE,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:30.152147+02:00,scraped from website with selenium,
0,NTS_COLOCATION_-_COLOBERN_NORD²,NTS COLOCATION - COLOBERN NORD²,,Wölflistrasse 1d,Berne,3006 Bern,Berne,Switzerland,CH,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:30.549327+02:00,scraped from website with selenium,
0,NTS_COLOCATION_-_COLOBERN_SUD,NTS COLOCATION - COLOBERN SUD,,Chutzenstrasse 24,Berne,3007 Bern,Berne,Switzerland,CH,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:30.903585+02:00,scraped from website with selenium,
0,NTS_COLOCATION_-_COLOZÜRI.CH,NTS COLOCATION - COLOZÜRI.CH,,Badenerstrasse 569,Zurich,8048 Zürich,Zurich,Switzerland,CH,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:31.243565+02:00,scraped from website with selenium,
0,NTT_-_ZÜRICH,NTT - ZÜRICH,,Hofwisenstrasse 56,Rümlang,8153 Rümlang,Zurich,Switzerland,CH,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:31.648199+02:00,scraped from website with selenium,
0,NTT_DATA_-_PARIS_1,NTT DATA - PARIS 1,,Le Coudray-Montceaux,Le Coudray-Montceaux,91830,Île-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:32.050518+02:00,scraped from website with selenium,
0,O2SWITCH,O2SWITCH,,Chem. des Pardiaux,Clermont-Ferrand,63000 Clermont-Ferrand,Auvergne-Rhône-Alpes,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:32.396333+02:00,scraped from website with selenium,
0,ONE_SYSTEM,ONE SYSTEM,,"ZAE FOLLIOUSES, 29 Rue de Folliouse",,01700 Miribel,Auvergne-Rhône-Alpes,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:32.754399+02:00,scraped from website with selenium,
0,ORANGE_BUSINESS_SERVICES_-_CHARTRES,ORANGE BUSINESS SERVICES - CHARTRES,,5 rue du Commandant Charcot,,28300 Amilly,Centre-Val de Loire,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:33.105093+02:00,scraped from website with selenium,
0,ORANGE_BUSINESS_SERVICES_-_NORMANDIE_1,ORANGE BUSINESS SERVICES - NORMANDIE 1,,7 Voie de l'Orée,,27100 Val de Reuil,Normandie,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:33.484157+02:00,scraped from website with selenium,
0,ORANGE_BUSINESS_SERVICES_-_NORMANDIE_2,ORANGE BUSINESS SERVICES - NORMANDIE 2,,7 Voie de l'Orée,,27100 Val-de-Reuil,Normandie,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:33.929351+02:00,scraped from website with selenium,
0,OVHCLOUD_-_GRA-1,OVHCLOUD - GRA-1,,Rte de la Frm Masson,,59820 Gravelines,Hauts-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:34.312341+02:00,scraped from website with selenium,
0,OVHCLOUD_-_GRA-2,OVHCLOUD - GRA-2,,Rte de la Frm Masson,,59820 Gravelines,Hauts-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:34.868767+02:00,scraped from website with selenium,
0,OVHCLOUD_-_GRA-3,OVHCLOUD - GRA-3,,Rte de la Frm Masson,,59820 Gravelines,Hauts-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:35.371951+02:00,scraped from website with selenium,
0,OVHCLOUD_-_RBX-1,OVHCLOUD - RBX-1,,2 Rue Kellermann,,59100 Roubaix,Hauts-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:35.699013+02:00,scraped from website with selenium,
0,OVHCLOUD_-_RBX-2,OVHCLOUD - RBX-2,,2 Rue Kellermann,,59100 Roubaix,Hauts-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:36.047206+02:00,scraped from website with selenium,
0,OVHCLOUD_-_RBX-3,OVHCLOUD - RBX-3,,2 Rue Kellermann,,59100 Roubaix,Hauts-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:36.411697+02:00,scraped from website with selenium,
0,OVHCLOUD_-_RBX-4,OVHCLOUD - RBX-4,,2 Rue Kellermann,,59100 Roubaix,Hauts-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:36.806846+02:00,scraped from website with selenium,
0,OVHCLOUD_-_RBX-5,OVHCLOUD - RBX-5,,2 Rue Kellermann,,59100 Roubaix,Hauts-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:37.166342+02:00,scraped from website with selenium,
0,OVHCLOUD_-_RBX-6,OVHCLOUD - RBX-6,,2 Rue Kellermann,,59100 Roubaix,Hauts-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:37.630050+02:00,scraped from website with selenium,
0,OVHCLOUD_-_RBX-7,OVHCLOUD - RBX-7,,2 Rue Kellermann,,59100 Roubaix,Hauts-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:38.190035+02:00,scraped from website with selenium,
0,OVHCLOUD_-_RBX-8,OVHCLOUD - RBX-8,,2 Rue Kellermann,,59100 Roubaix,Hauts-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:38.774165+02:00,scraped from website with selenium,
0,OVHCLOUD_-_SBG-1,OVHCLOUD - SBG-1,,9 Rue du Bass. de l'Industrie,Strasbourg,67000 Strasbourg,Grand Est,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:39.173618+02:00,scraped from website with selenium,
0,OVHCLOUD_-_SBG-2,OVHCLOUD - SBG-2,,9 Rue du Bass. de l'Industrie,,67000 Strasbourg,Bade-Wurtemberg,DE,DE,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:39.567592+02:00,scraped from website with selenium,
0,PENTA_INFRA_-_PAR1,PENTA INFRA - PAR1,,93 Cr des Petites Écuries,,77185 Lognes,Île-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:39.939105+02:00,scraped from website with selenium,
0,PHOCEA_DC,PHOCEA DC,,3e Arrondissement,Marseille,13003 Marseille,Provence-Alpes-Côte d'Azur,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:40.493782+02:00,scraped from website with selenium,
0,PLANETHOSTER,PLANETHOSTER,,Paris,Paris,75000 Paris,Île-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:41.053488+02:00,scraped from website with selenium,
0,PROSOLUCE,PROSOLUCE,,Rue du Chêne Besson,Estancarbon,31800 Saint-Gaudens,Occitanie,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:41.710650+02:00,scraped from website with selenium,
0,RUBIX_DATACENTER,RUBIX DATACENTER,,Boulevard de l'industrie,,71200 LE CREUSOT,Bourgogne-Franche-Comté,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:42.221611+02:00,scraped from website with selenium,
0,RZO,RZO,,Forren 8,Gais,9056 Gais,Appenzell Rhodes-Extérieures,Switzerland,CH,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:43.458614+02:00,scraped from website with selenium,
0,SCALEWAY_-_DC2,SCALEWAY - DC2,,29 rue Edith Cavell,Vitry-sur-Seine,94400 Vitry sur Seine,Île-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:44.276971+02:00,scraped from website with selenium,
0,SCALEWAY_-_DC3,SCALEWAY - DC3,,61 rue julian Grimau,Vitry-sur-Seine,94400 Vitry sur Seine,Île-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:44.741503+02:00,scraped from website with selenium,
0,SCALEWAY_–_DC4,SCALEWAY – DC4,,58 boulevard Lefebvre,Paris,75015 Paris,Île-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:45.189869+02:00,scraped from website with selenium,
0,SCALEWAY_–_DC5,SCALEWAY – DC5,,Parc d’Activité du Vert Galant,Saint-Ouen-l'Aumône,95310 Saint-Ouen-l'Aumône,Île-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:45.771685+02:00,scraped from website with selenium,
0,SENSELAN_-_BONNSTRASSE,SENSELAN - BONNSTRASSE,,Bonnstrasse 20,Guin,3186 Düdingen,Fribourg,Switzerland,CH,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:46.175977+02:00,scraped from website with selenium,
0,SENSELAN_-_DUENSTRASSE,SENSELAN - DUENSTRASSE,,Duensstrasse 1,Guin,3186 Düdingen,Fribourg,Switzerland,CH,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:46.659502+02:00,scraped from website with selenium,
0,SICLOUD,SICLOUD,,525 Avenue de Saint-Sauveur,Saint-Clément-de-Rivière,34980 Saint-Clément-de-Rivière,Occitanie,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:47.137196+02:00,scraped from website with selenium,
0,SIGMA_-_CARQUEFOU,SIGMA - CARQUEFOU,,14 Rue Véga,Carquefou,44470 Carquefou,Pays de la Loire,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:48.337315+02:00,scraped from website with selenium,
0,SIGMA_-_LA_CHAPELLE-SUR-ERDRE,SIGMA - LA CHAPELLE-SUR-ERDRE,,8 Rue Newton,La Chapelle-sur-Erdre,44240 La Chapelle-sur-Erdre,Pays de la Loire,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:49.141139+02:00,scraped from website with selenium,
0,SIGNALHORN,SIGNALHORN,,Brentjong 2,Thel,3953 Leuk,Valais,Switzerland,CH,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:49.656492+02:00,scraped from website with selenium,
0,SITEC_-_AIACCIU,SITEC - AIACCIU,,Zone Industrielle du Vazzio,,20090 Ajaccio,Corse,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:50.009245+02:00,scraped from website with selenium,
0,SITEC_-_BASTIA,SITEC - BASTIA,,Parc Technologique Erbajolo,,20601 Furiani,Corse,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:50.341951+02:00,scraped from website with selenium,
0,SOMME_NUMÉRIQUE,SOMME NUMÉRIQUE,,Promenade de la Hotoie,Amiens,80000 Amiens,Hauts-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:50.687416+02:00,scraped from website with selenium,
0,STACK_INFRASTUCTURE_-_AVE01,STACK INFRASTUCTURE - AVE01,,Route IndustrielleRte de l'Estivage 10,Avenches,1580 Avenches,Vaud,Switzerland,CH,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:51.141114+02:00,scraped from website with selenium,
0,STACK_INFRASTUCTURE_-_GEN01,STACK INFRASTUCTURE - GEN01,,Chem. du Pré-Fleuri 20,,1228 Plan-les-Ouates,Genève,Switzerland,CH,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:51.568763+02:00,scraped from website with selenium,
0,STACK_INFRASTUCTURE_-_GEN02,STACK INFRASTUCTURE - GEN02,,Rte des Avouillons 32,,1196 Gland,Vaud,Switzerland,CH,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:52.066214+02:00,scraped from website with selenium,
0,STACK_INFRASTUCTURE_-_ZUR01,STACK INFRASTUCTURE - ZUR01,,Zurich,Zurich,8001,Zurich,Switzerland,CH,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:52.491230+02:00,scraped from website with selenium,
0,STACK_INFRASTUCTURE_-_ZURL1,STACK INFRASTUCTURE - ZURL1,,Zurich,Zurich,8001,Zurich,Switzerland,CH,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:52.927605+02:00,scraped from website with selenium,
0,SUNGARD_-_LOGNES_1,SUNGARD - LOGNES 1,,93 Cours des Petites Ecuries,,77185 Lognes,Île-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:53.268202+02:00,scraped from website with selenium,
0,SUNGARD_-_LOGNES_2,SUNGARD - LOGNES 2,,93 Cr des Petites Écuries,,77185 Lognes,Île-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:53.627249+02:00,scraped from website with selenium,
